"member_id","member_name","party","party_bloc","term","dwnom_1d"
"N4R2421C","박덕흠","국민의힘","conservative",21,0.49088528752327
"7R156073","박범계","더불어민주당","liberal",21,-0.215562611818314
"BLC8630L","박병석","더불어민주당","liberal",21,-0.150516495108604
"HXT76735","박상혁","더불어민주당","liberal",21,-0.178121998906136
"X3170462","박성민","국민의힘","conservative",21,0.543892025947571
"IL74008M","박성준","더불어민주당","liberal",21,-0.0898389220237732
"A3H7195R","박완주","무소속","independent",21,-0.251914203166962
"PEP6922S","박용진","더불어민주당","liberal",21,-0.364748358726501
"QUO78839","박재호","더불어민주당","liberal",21,-0.260963529348373
"4019850M","박정","더불어민주당","liberal",21,-0.239200100302696
"6AU2417B","박주민","더불어민주당","liberal",21,-0.29382586479187
"BT62420K","박찬대","더불어민주당","liberal",21,-0.300037652254105
"S824682L","박홍근","더불어민주당","liberal",21,-0.218932196497917
"QQP4727N","배준영","국민의힘","conservative",21,0.572007417678833
"HSS7466Y","백혜련","더불어민주당","liberal",21,-0.208018809556961
"0PK7354M","서동용","더불어민주당","liberal",21,-0.289444774389267
"L7J93733","서범수","국민의힘","conservative",21,0.443622171878815
"FOK3459D","서삼석","더불어민주당","liberal",21,-0.168974548578262
"TKJ4800F","서영교","더불어민주당","liberal",21,-0.177606776356697
"WFU14784","서정숙","국민의힘","conservative",21,0.675460040569305
"OW53107J","설훈","새로운미래","centrist",21,-0.312765449285507
"17M85910","소병철","더불어민주당","liberal",21,-0.10253432393074
"ZDR63255","소병훈","더불어민주당","liberal",21,-0.365446984767914
"RD42006Y","송갑석","더불어민주당","liberal",21,-0.204540684819221
"SQ36001H","송기헌","더불어민주당","liberal",21,-0.209852054715157
"CNW5754J","송석준","국민의힘","conservative",21,0.47437059879303
"PAO22428","송영길","더불어민주당","liberal",21,-0.235754191875458
"3249208I","송옥주","더불어민주당","liberal",21,-0.312511116266251
"LM13674V","송재호","더불어민주당","liberal",21,-0.122526980936527
"G1570880","신동근","더불어민주당","liberal",21,-0.289011120796204
"SRP7336N","신원식","국민의힘","conservative",21,0.672778308391571
"M7O7878U","신정훈","더불어민주당","liberal",21,-0.275918006896973
"F5Y4026Q","신현영","더불어민주당","liberal",21,-0.207186624407768
"SU53086M","심상정","정의당","progressive",21,-0.772821843624115
"ZA54991S","안민석","더불어민주당","liberal",21,-0.21322213113308
"6MO8786S","안병길","국민의힘","conservative",21,0.67965167760849
"XEF29171","안호영","더불어민주당","liberal",21,-0.123048938810825
"9V18755A","양경숙","더불어민주당","liberal",21,-0.177164345979691
"VG24001G","양금희","국민의힘","conservative",21,0.622799277305603
"KUO3574J","양기대","더불어민주당","liberal",21,-0.0687603652477264
"7O71647Z","양이원영","더불어민주당","liberal",21,-0.466486066579819
"PZA4062H","양정숙","개혁신당","centrist",21,-0.292668163776398
"WHV3448W","양향자","개혁신당","centrist",21,-0.0937533229589462
"8348421R","엄태영","국민의힘","conservative",21,0.550903797149658
"OIA3741M","오기형","더불어민주당","liberal",21,-0.281841784715652
"MY318392","오영환","새로운미래","centrist",21,-0.229554325342178
"GE71932C","용혜인","기본소득당","progressive",21,-0.742816746234894
"V0O5343U","우상호","더불어민주당","liberal",21,-0.173129364848137
"XBT9550Q","우원식","무소속","independent",21,-0.289964228868484
"RQQ3807K","위성곤","더불어민주당","liberal",21,-0.402631849050522
"9L57027L","유경준","국민의힘","conservative",21,0.682319104671478
"8FC9697X","유기홍","더불어민주당","liberal",21,-0.310963988304138
"MU69217P","유상범","국민의힘","conservative",21,0.64424479007721
"MRK4871S","유의동","국민의힘","conservative",21,0.563882231712341
"0WL9321T","유정주","더불어민주당","liberal",21,-0.331642806529999
"GP07421U","윤건영","더불어민주당","liberal",21,-0.298251748085022
"JMY9959W","윤관석","무소속","independent",21,-0.105807110667229
"7JC3239L","윤두현","국민의힘","conservative",21,0.736225962638855
"MSY7784L","윤상현","국민의힘","conservative",21,0.482462853193283
"KFS1358P","윤영덕","더불어민주당","liberal",21,-0.271337240934372
"XWX1513T","윤영찬","더불어민주당","liberal",21,-0.15951432287693
"SE233396","윤재갑","더불어민주당","liberal",21,-0.332539319992065
"ZRF3039U","윤재옥","국민의힘","conservative",21,0.548781096935272
"ZDP5704Q","윤주경","국민의힘","conservative",21,0.661204636096954
"JC14718Q","윤준병","더불어민주당","liberal",21,-0.403068214654922
"M0A1658U","윤호중","더불어민주당","liberal",21,-0.0765890851616859
"I7R13867","이개호","더불어민주당","liberal",21,-0.147499099373817
"RO593601","이동주","더불어민주당","liberal",21,-0.182013869285583
"OSV9142K","이만희","국민의힘","conservative",21,0.53189080953598
"6YT83269","이명수","국민의힘","conservative",21,0.44381320476532
"CFE3998F","이상직","무소속","independent",21,0.150162428617477
"WVU2479T","이상헌","무소속","independent",21,-0.114141225814819
"8KF7223D","이성만","무소속","independent",21,-0.259144753217697
"WTR5885Y","이소영","더불어민주당","liberal",21,-0.385803401470184
"D4L60530","이수진","무소속","independent",21,-0.0731122493743896
"9JF4562W","이용선","더불어민주당","liberal",21,-0.232295319437981
"G7512472","이용우","더불어민주당","liberal",21,-0.399545401334763
"16D7652C","이원욱","개혁신당","centrist",21,-0.251874417066574
"W1Q6753M","이은주","정의당","progressive",21,-0.834189355373383
"7I09543O","이장섭","더불어민주당","liberal",21,-0.120325811207294
"UQ282145","이재정","더불어민주당","liberal",21,-0.440256267786026
"O0I2045I","이정문","더불어민주당","liberal",21,-0.0965277776122093
"HSW1214Q","이종배","국민의힘","conservative",21,0.509509384632111
"3RW63706","이주환","국민의힘","conservative",21,0.476292729377747
"WDS6044S","이채익","국민의힘","conservative",21,0.482833176851273
"TZP9391O","이철규","국민의힘","conservative",21,0.587635576725006
"CCU1009B","이해식","더불어민주당","liberal",21,-0.289762735366821
"EVH1507C","이헌승","국민의힘","conservative",21,0.542264819145203
"IOW8224X","이형석","더불어민주당","liberal",21,-0.257343649864197
"4T026790","임오경","더불어민주당","liberal",21,-0.158368721604347
"EH27538E","임이자","국민의힘","conservative",21,0.501773536205292
"E6U4345C","임종성","더불어민주당","liberal",21,-0.404311627149582
"RPN2293B","장경태","더불어민주당","liberal",21,-0.14281177520752
"CZB4125D","장제원","국민의힘","conservative",21,0.473977655172348
"2NV6751W","장철민","더불어민주당","liberal",21,-0.381877452135086
"GAV6441G","장혜영","정의당","progressive",21,-0.996763527393341
"TJW93720","전용기","더불어민주당","liberal",21,-0.306500256061554
