"member_id","member_name","party","party_bloc","term","wnom_1d","bridged_1d"
"Z6R3959C","조해진","국민의힘","conservative",21,0.365206748247147,0.343353543546825
"FGI27280","하영제","무소속","independent",21,0.450981140136719,0.419919136694193
"6V37131U","고용진","더불어민주당","liberal",21,-0.390716046094894,-0.331412850564457
"LG63087O","권영세","국민의힘","conservative",21,0.260438650846481,0.24983342240472
"YKW37422","권은희","국민의힘","conservative",21,0.114016160368919,0.11913095297815
"LH97552Q","김도읍","국민의힘","conservative",21,0.402477115392685,0.376622537992069
"KB04377U","김병욱","국민의힘","conservative",21,0.18462561070919,0.182159723314087
"D0C85236","박완수","국민의힘","conservative",21,0.400739938020706,0.375071865198504
"MO52543L","변재일","더불어민주당","liberal",21,-0.34125417470932,-0.287261240306573
"CT85313K","서병수","국민의힘","conservative",21,0.491327702999115,0.455934064331267
"7XY7109I","성일종","국민의힘","conservative",21,0.475579679012299,0.441876759220881
"IUL4848V","윤희숙","국민의힘","conservative",21,0.650270283222198,0.597812457906134
"DBA1057Z","이용호","국민의힘","conservative",21,0.255804479122162,0.245696778599934
"QTW6852F","이태규","국민의힘","conservative",21,0.41136422753334,0.384555523553686
"LJK4960Z","정점식","국민의힘","conservative",21,0.525525152683258,0.486460051884343
"YLS4431M","조수진","국민의힘","conservative",21,0.526083409786224,0.48695837411404
"Y7K5946R","지성호","국민의힘","conservative",21,0.493844211101532,0.458180398362638
"8VJ8533R","최연숙","국민의힘","conservative",21,0.452373564243317,0.421162069174223
"GD131760","홍문표","국민의힘","conservative",21,0.228967294096947,0.221740852540945
"KNM3215T","윤미향","무소속","independent",21,-0.788084089756012,-0.686119182961337
"TVF3669B","김태흠","국민의힘","conservative",21,0.822566866874695,0.751611159756474
"9VR65006","윤영석","국민의힘","conservative",21,0.303129345178604,0.287940813916397
"QUM8288K","이달곤","국민의힘","conservative",21,0.463195830583572,0.43082244942626
"S9U45255","이양수","국민의힘","conservative",21,0.402890741825104,0.376991757201228
"L5P27909","김은혜","국민의힘","conservative",21,0.775601029396057,0.709687607458437
"6EN68926","송언석","국민의힘","conservative",21,0.618657171726227,0.569593352184707
"9S151177","이탄희","더불어민주당","liberal",21,-0.640167891979218,-0.554083371696546
"FIC9046Z","김의겸","더불어민주당","liberal",21,-0.566465735435486,-0.488293930259573
"F5U2979W","김학용","국민의힘","conservative",21,0.363830089569092,0.342124683907896
"NLR6572J","임병헌","국민의힘","conservative",21,0.247050151228905,0.237882321475986
"VHK3402G","정우택","국민의힘","conservative",21,0.4530009329319,0.421722083121338
"6RM29022","최재형","국민의힘","conservative",21,0.611038863658905,0.562792951003142
"MQU41854","조은희","국민의힘","conservative",21,0.46852320432663,0.435577872595917
"JVB6983V","노용호","국민의힘","conservative",21,0.487599402666092,0.452606036931237
"LBC8144B","김영선","국민의힘","conservative",21,0.453793585300446,0.422429635776862
"KFM1081G","장동혁","국민의힘","conservative",21,0.496705949306488,0.460734898351132
"NUB4941Z","김한규","더불어민주당","liberal",21,-0.418187081813812,-0.355934576663073
"6RD62559","박정하","국민의힘","conservative",21,0.428997129201889,0.400295344558768
"DWK26447","이인선","국민의힘","conservative",21,0.598159313201904,0.551296158096918
"IUD9392R","이재명","더불어민주당","liberal",21,-0.339783638715744,-0.285948582086417
"YTA7297R","최영희","국민의힘","conservative",21,0.336506426334381,0.317734508280444
"YOG1280B","안철수","국민의힘","conservative",21,0.317496180534363,0.300765215773777
"6FS10566","강성희","진보당","progressive",21,-0.793662548065186,-0.691098734082371
"NCO99988","허숙정","더불어민주당","liberal",21,-0.523369133472443,-0.449824209644304
"F0I5053J","우신구","국민의힘","conservative",21,1,0.909994947533425
"86R9476S","김문수","더불어민주당","liberal",22,-0.500373363494873,-0.331450804314041
"8Q88373R","김병기","무소속","independent",22,-0.479126662015915,-0.317753446010524
"XSP20229","김성환","더불어민주당","liberal",22,-0.603556394577026,-0.397971009766869
"88O1334C","김성회","더불어민주당","liberal",22,-0.495407938957214,-0.328249686291615
"ATB59635","김승원","더불어민주당","liberal",22,-0.491785496473312,-0.325914364138903
"8O34202I","김영환","더불어민주당","liberal",22,-0.549121677875519,-0.36287794746026
"DMP1439I","김재원","조국혁신당","rebuilding",22,-0.683418095111847,-0.449456381650922
"8A05621B","김준형","조국혁신당","rebuilding",22,-0.766489386558533,-0.503010917860132
"NUB4941Z","김한규","더불어민주당","liberal",22,-0.49720424413681,-0.329407731256466
"RUZ25800","노종면","더불어민주당","liberal",22,-0.585093080997467,-0.386068050532473
"D9I3309M","문대림","더불어민주당","liberal",22,-0.523343324661255,-0.346259116494894
"7R156073","박범계","더불어민주당","liberal",22,-0.532305181026459,-0.352036660732545
"5TQ6306B","박수현","더불어민주당","liberal",22,-0.534159719944,-0.353232247918939
"4019850M","박정","더불어민주당","liberal",22,-0.480942159891129,-0.318923864153816
"8BF5855P","박지원","더불어민주당","liberal",22,-0.495724409818649,-0.328453709244825
"MDC3257K","백승아","더불어민주당","liberal",22,-0.494740903377533,-0.327819660701754
"HSS7466Y","백혜련","더불어민주당","liberal",22,-0.508489012718201,-0.3366828143457
"GJ56729D","복기왕","더불어민주당","liberal",22,-0.5349942445755,-0.353770250625011
"6I88973D","부승찬","더불어민주당","liberal",22,-0.545684158802032,-0.360661842034608
"TKJ4800F","서영교","더불어민주당","liberal",22,-0.496849060058594,-0.329178750603264
"ZDR63255","소병훈","더불어민주당","liberal",22,-0.523097157478333,-0.346100417032279
"JSA8739I","손명수","더불어민주당","liberal",22,-0.513413608074188,-0.339857610544423
"RG972910","송재봉","더불어민주당","liberal",22,-0.522010803222656,-0.345400064391692
"M7O7878U","신정훈","더불어민주당","liberal",22,-0.480937510728836,-0.318920866924255
"YOG1280B","안철수","국민의힘","conservative",22,0.621022999286652,0.391492839267126
"XEF29171","안호영","더불어민주당","liberal",22,-0.519979178905487,-0.344090313499867
"XBT9550Q","우원식","무소속","independent",22,-0.492100864648819,-0.326117676210742
"M0A1658U","윤호중","더불어민주당","liberal",22,-0.491412431001663,-0.3256738556797
"I7R13867","이개호","더불어민주당","liberal",22,-0.479731857776642,-0.318143604604631
"95J3282H","이광희","더불어민주당","liberal",22,-0.627023100852966,-0.413099564398432
"W8W95421","이상식","더불어민주당","liberal",22,-0.48536691069603,-0.321776419748788
"N2P9317N","이성윤","더불어민주당","liberal",22,-0.506308734416962,-0.335277228959986
"JG77046J","이언주","더불어민주당","liberal",22,-0.487324446439743,-0.323038407097748
"3LP22204","이재강","더불어민주당","liberal",22,-0.521392345428467,-0.345001356008134
"RKS3658I","이재관","더불어민주당","liberal",22,-0.486582368612289,-0.322560003148702
"QWL7778X","이준석","개혁신당","centrist",22,0.183428823947906,0.109383909695966
"2NV6751W","장철민","더불어민주당","liberal",22,-0.51659768819809,-0.341910328533019
"9YO73104","전재수","더불어민주당","liberal",22,-0.538096904754639,-0.355770478670282
"P8A4624C","전종덕","진보당","progressive",22,-0.898449063301086,-0.58808289836257
"UHB5553T","정태호","더불어민주당","liberal",22,-0.483988970518112,-0.320888087018343
"BCQ55105","한준호","더불어민주당","liberal",22,-0.560087263584137,-0.369947259212374
"FU53642G","허영","더불어민주당","liberal",22,-0.494434982538223,-0.327622439154086
"5MD4184K","홍기원","더불어민주당","liberal",22,-0.49548152089119,-0.32829712321331
"0YT3774N","황운하","조국혁신당","rebuilding",22,-0.600789248943329,-0.396187081788198
"T6A6557F","황정아","더불어민주당","liberal",22,-0.568231046199799,-0.375197406325475
"8P37634C","강득구","더불어민주당","liberal",22,-0.48675337433815,-0.322670247400093
"MNZ4401T","강선우","무소속","independent",22,-0.516951620578766,-0.342138502239801
"Q129715Y","강유정","더불어민주당","liberal",22,-0.549390017986298,-0.363050941402316
"5KV96424","강준현","더불어민주당","liberal",22,-0.488144427537918,-0.323567033854939
"TRE2429O","강훈식","더불어민주당","liberal",22,-0.496251583099365,-0.328793568178747
"WCD5518S","고민정","더불어민주당","liberal",22,-0.502473711967468,-0.33280486040693
"FIE6569O","곽상언","더불어민주당","liberal",22,-0.558370471000671,-0.368840474558209
"C7E79345","권칠승","더불어민주당","liberal",22,-0.491401970386505,-0.325667111913189
"EFU76868","권향엽","더불어민주당","liberal",22,-0.571041226387024,-0.377009077890588
"X1K3667J","김교흥","더불어민주당","liberal",22,-0.511170208454132,-0.338411332003525
"3CC88975","김기표","더불어민주당","liberal",22,-0.485890120267868,-0.32211372335238
"IUX1829H","김남근","더불어민주당","liberal",22,-0.554421663284302,-0.366294750732966
"NXB3178C","김남희","더불어민주당","liberal",22,-0.500653624534607,-0.331631483460098
"MIS62075","김동아","더불어민주당","liberal",22,-0.597972452640533,-0.394371144934865
"MLH1404S","김민석","더불어민주당","liberal",22,-0.49868443608284,-0.330361983824227
"GF286398","김병주","더불어민주당","liberal",22,-0.48300638794899,-0.320254634078582
"7GW5372Y","김선민","조국혁신당","rebuilding",22,-0.62742692232132,-0.413359900683957
"B7D7534L","김영배","더불어민주당","liberal",22,-0.523535490036011,-0.346383001983386
"5765663F","김영진","더불어민주당","liberal",22,-0.492233842611313,-0.32620340466137
"7BM2933Y","김영호","더불어민주당","liberal",22,-0.492228031158447,-0.32619965812442
"NB64509Z","김용만","더불어민주당","liberal",22,-0.499307096004486,-0.330763401242195
"OFE45081","김용민","더불어민주당","liberal",22,-0.497074663639069,-0.329324193088978
"3UI95829","김우영","더불어민주당","liberal",22,-0.530148148536682,-0.350646061494633
"4L695580","김원이","더불어민주당","liberal",22,-0.649314284324646,-0.427470281063484
"5N65159P","김윤","더불어민주당","liberal",22,-0.507260382175446,-0.335890738795365
"JZY9937U","김윤덕","더불어민주당","liberal",22,-0.514867961406708,-0.340795205432513
"57B28032","김재섭","국민의힘","conservative",22,0.622947573661804,0.392733577027025
"9LD2641Q","김정호","더불어민주당","liberal",22,-0.534093379974365,-0.353189479758675
"D6U6678O","김주영","더불어민주당","liberal",22,-0.492479830980301,-0.326361988845925
"YM42715P","김준혁","더불어민주당","liberal",22,-0.496120393276215,-0.328708992508719
"1WE5693J","김태년","더불어민주당","liberal",22,-0.485085248947144,-0.32159483759126
"6WK3815W","김태선","더불어민주당","liberal",22,-0.529277861118317,-0.350085003176559
"7YL9580G","김현","더불어민주당","liberal",22,-0.487636387348175,-0.323239509673437
"6VC83722","김현정","더불어민주당","liberal",22,-0.475752294063568,-0.315578052953066
"04T3751T","남인순","더불어민주당","liberal",22,-0.530349016189575,-0.350775557182045
"FJK3396E","맹성규","더불어민주당","liberal",22,-0.485733479261398,-0.32201273977181
"J1G57517","모경종","더불어민주당","liberal",22,-0.501933693885803,-0.332456720665697
"GRP3908I","문금주","더불어민주당","liberal",22,-0.563606441020966,-0.372216008285431
"GOC54665","문정복","더불어민주당","liberal",22,-0.495683044195175,-0.328427041586942
"4U29186R","문진석","더불어민주당","liberal",22,-0.498559027910233,-0.330281135478139
"TZ228122","민병덕","더불어민주당","liberal",22,-0.520328998565674,-0.344315835811269
"VRY5522V","민형배","더불어민주당","liberal",22,-0.635284185409546,-0.4184253339189
"O6D8329R","민홍철","더불어민주당","liberal",22,-0.49161371588707,-0.325803620349252
"IWR8966I","박균택","더불어민주당","liberal",22,-0.486006200313568,-0.322188558026337
"M4O5221T","박민규","더불어민주당","liberal",22,-0.486354142427444,-0.322412869918108
"HXT76735","박상혁","더불어민주당","liberal",22,-0.480033069849014,-0.31833779049672
"VZA76236","박선원","더불어민주당","liberal",22,-0.533627450466156,-0.352889103560307
"IL74008M","박성준","더불어민주당","liberal",22,-0.488158822059631,-0.323576313738769
"1JI2689F","박용갑","더불어민주당","liberal",22,-0.483769983053207,-0.320746909820849
"1A82234K","박은정","조국혁신당","rebuilding",22,-0.516613245010376,-0.34192035772424
"HVV5250J","박정현","더불어민주당","liberal",22,-0.564367890357971,-0.372706900690978
"6AU2417B","박주민","더불어민주당","liberal",22,-0.495915770530701,-0.328577075982047
"EMH4976E","박지혜","더불어민주당","liberal",22,-0.569357454776764,-0.375923581251505
"BT62420K","박찬대","더불어민주당","liberal",22,-0.512593388557434,-0.339328830083153
"E2B3753X","박해철","더불어민주당","liberal",22,-0.529477536678314,-0.350213730343571
"S824682L","박홍근","더불어민주당","liberal",22,-0.491765111684799,-0.325901222440061
"ZW43496R","박홍배","더불어민주당","liberal",22,-0.596009135246277,-0.393105430261964
"43Q3892U","박희승","더불어민주당","liberal",22,-0.516513407230377,-0.341855994140734
"51A45980","서미화","더불어민주당","liberal",22,-0.520222961902618,-0.344247475921682
"FOK3459D","서삼석","더불어민주당","liberal",22,-0.512230336666107,-0.33909477719531
"XR24352K","서영석","더불어민주당","liberal",22,-0.503002762794495,-0.333145929760483
"80C5885Z","서왕진","조국혁신당","rebuilding",22,-0.675439655780792,-0.444312828317311
"SQ36001H","송기헌","더불어민주당","liberal",22,-0.489146947860718,-0.32421334029839
"3249208I","송옥주","더불어민주당","liberal",22,-0.561175882816315,-0.370649072041721
"AFH96856","신영대","더불어민주당","liberal",22,-0.542375504970551,-0.358528813664205
"NPD75153","신장식","조국혁신당","rebuilding",22,-0.736328363418579,-0.483566660069917
"TST4507I","안규백","더불어민주당","liberal",22,-0.501777231693268,-0.332355852363187
"EB16073M","안도걸","더불어민주당","liberal",22,-0.48749366402626,-0.323147498568539
"W8L9421K","안태준","더불어민주당","liberal",22,-0.523436486721039,-0.34631917636416
"3OQ8273H","양문석","더불어민주당","liberal",22,-0.619185268878937,-0.40804665804601
"CK143054","양부남","더불어민주당","liberal",22,-0.512484908103943,-0.339258894726746
"8FB1535Y","어기구","더불어민주당","liberal",22,-0.510442972183228,-0.33794249613346
"URX8075K","염태영","더불어민주당","liberal",22,-0.528548419475555,-0.349614745543754
"OIA3741M","오기형","더불어민주당","liberal",22,-0.487906783819199,-0.323413829313184
"BRU2690F","오세희","더불어민주당","liberal",22,-0.528592705726624,-0.349643296076617
"GE71932C","용혜인","기본소득당","progressive",22,-0.975850641727448,-0.637982274696992
"RQQ3807K","위성곤","더불어민주당","liberal",22,-0.58555942773819,-0.386368695712981
"T9E37304","위성락","더불어민주당","liberal",22,-0.495064944028854,-0.328028563759504
"GX38539O","유동수","더불어민주당","liberal",22,-0.547055125236511,-0.361545678920713
"GP07421U","윤건영","더불어민주당","liberal",22,-0.4986532330513,-0.330341867802755
"MQK9493H","윤종군","더불어민주당","liberal",22,-0.514624297618866,-0.340638119862738
"3TP65086","윤종오","진보당","progressive",22,-0.96702641248703,-0.632293456139529
"JC14718Q","윤준병","더불어민주당","liberal",22,-0.58357709646225,-0.3850907231397
"O7R5461J","윤후덕","더불어민주당","liberal",22,-0.535083055496216,-0.353827505394816
"AEO5706C","이강일","더불어민주당","liberal",22,-0.508870661258698,-0.336928856151784
"7YC6702R","이건태","더불어민주당","liberal",22,-0.488080561161041,-0.323525860374505
"W3U3344O","이기헌","더불어민주당","liberal",22,-0.563070595264435,-0.371870558365598
"HFV52269","이병진","더불어민주당","liberal",22,-0.4900743663311,-0.324811229956637
"WTR5885Y","이소영","더불어민주당","liberal",22,-0.546098291873932,-0.360928826021594
"0R68099X","이수진","더불어민주당","liberal",22,-0.596474707126617,-0.393405575904213
"EBH1101V","이연희","더불어민주당","liberal",22,-0.558866381645203,-0.369160179044639
"9JF4562W","이용선","더불어민주당","liberal",22,-0.502665400505066,-0.332928438487262
"6K79158C","이용우","더불어민주당","liberal",22,-0.602028965950012,-0.396986304578255
"DAV7257X","이원택","더불어민주당","liberal",22,-0.496903300285339,-0.329213718281467
"3ZR4438W","이인영","더불어민주당","liberal",22,-0.509203016757965,-0.337143119639324
"IUD9392R","이재명","더불어민주당","liberal",22,-0.511564791202545,-0.338665712255949
"O0I2045I","이정문","더불어민주당","liberal",22,-0.489912390708923,-0.324706807247277
"5762459L","이정헌","더불어민주당","liberal",22,-0.495448470115662,-0.328275815985218
"WI719547","이주영","개혁신당","centrist",22,0.184783667325974,0.110257352343659
"V2R7430Z","이춘석","무소속","independent",22,-0.538666486740112,-0.356137677717437
"K5F2023J","이학영","더불어민주당","liberal",22,-0.480690717697144,-0.31876176398843
"0698755I","이해민","조국혁신당","rebuilding",22,-0.653676867485046,-0.430282758319592
"CCU1009B","이해식","더불어민주당","liberal",22,-0.509932458400726,-0.337613377272129
"2S73768V","이훈기","더불어민주당","liberal",22,-0.539242088794708,-0.356508757792612
"CST4991F","임광현","더불어민주당","liberal",22,-0.505555748939514,-0.33479179304928
"4T026790","임오경","더불어민주당","liberal",22,-0.514815747737885,-0.340761544238989
"FH777496","임호선","더불어민주당","liberal",22,-0.594390213489532,-0.392061741132645
"RPN2293B","장경태","더불어민주당","liberal",22,-0.504182159900665,-0.333906265418295
"CIZ8557P","장종태","더불어민주당","liberal",22,-0.507946670055389,-0.336333175989687
"TJW93720","전용기","더불어민주당","liberal",22,-0.558744728565216,-0.369081751537812
"QUR40502","전진숙","더불어민주당","liberal",22,-0.544884383678436,-0.360146241698199
"25G2571T","전현희","더불어민주당","liberal",22,-0.480910748243332,-0.318903613641274
"ARP89147","정동영","더불어민주당","liberal",22,-0.534470677375793,-0.353432716465299
"V429892C","정성호","더불어민주당","liberal",22,-0.486536383628845,-0.32253035747427
"NA61091D","정을호","더불어민주당","liberal",22,-0.490138411521912,-0.324852518715131
"LT72093S","정일영","더불어민주당","liberal",22,-0.494098216295242,-0.327405332141065
"IC499858","정준호","더불어민주당","liberal",22,-0.492029756307602,-0.326071833968878
"9HE7226N","정진욱","더불어민주당","liberal",22,-0.516545593738556,-0.341876744191536
"2385336L","정청래","더불어민주당","liberal",22,-0.494980216026306,-0.327973941172069
"XG348314","정춘생","조국혁신당","rebuilding",22,-0.641492784023285,-0.422427903440542
"BNV6535N","정혜경","진보당","progressive",22,-0.964745342731476,-0.630822892353989
"8TU8443O","조계원","더불어민주당","liberal",22,-0.542917609214783,-0.358878298316138
"T3E4932G","조국","조국혁신당","rebuilding",22,-0.578085601329803,-0.381550457064722
"FYI20317","조승래","더불어민주당","liberal",22,-0.506604552268982,-0.335467937297264
"ZKB18611","조인철","더불어민주당","liberal",22,-0.499740421772003,-0.331042758407622
"IN328264","조정식","더불어민주당","liberal",22,-0.48189389705658,-0.319537431628224
"T465023H","주철현","더불어민주당","liberal",22,-0.480533987283707,-0.31866072276883
"68P7228G","진선미","더불어민주당","liberal",22,-0.492713898420334,-0.32651288782648
"3C23171A","진성준","더불어민주당","liberal",22,-0.635932326316833,-0.41884317846042
"KNP22261","차규근","조국혁신당","rebuilding",22,-0.611381649971008,-0.40301580822907
"RC885085","차지호","더불어민주당","liberal",22,-0.571018874645233,-0.376994668133087
"1S05899F","채현일","더불어민주당","liberal",22,-0.484322100877762,-0.321102850044143
"A494529E","천준호","더불어민주당","liberal",22,-0.503973245620728,-0.333771582218182
"YGB8604T","천하람","개혁신당","centrist",22,0.207512557506561,0.124910250486608
"I5I2468R","최기상","더불어민주당","liberal",22,-0.524381756782532,-0.346928574615398
"YS38221N","최민희","더불어민주당","liberal",22,-0.488427549600601,-0.323749557449956
"URV1689Q","추미애","더불어민주당","liberal",22,-0.546673834323883,-0.361299867670749
"8JG4358H","한민수","더불어민주당","liberal",22,-0.487154185771942,-0.322928643171608
"H5476989","한병도","더불어민주당","liberal",22,-0.495885759592056,-0.328557728480975
"XPP2564T","한정애","더불어민주당","liberal",22,-0.536863684654236,-0.354975444316406
"T4I4862D","한창민","사회민주당","progressive",22,-0.869305968284607,-0.569294880141977
"HHB5652A","허성무","더불어민주당","liberal",22,-0.528520584106445,-0.349596800592412
"VCP96419","허종식","더불어민주당","liberal",22,-0.488261073827744,-0.323642233576086
"RJH6314D","황명선","더불어민주당","liberal",22,-0.507379710674286,-0.335967667687412
"0VU8517U","황희","더불어민주당","liberal",22,-0.490922689437866,-0.32535812828634
"T2T8225E","강경숙","조국혁신당","rebuilding",22,-0.637987434864044,-0.420168069204127
"NQO7187X","강선영","국민의힘","conservative",22,0.792474031448364,0.502024171453094
"7469929V","구자근","국민의힘","conservative",22,0.741463124752045,0.469138376587536
"LG63087O","권영세","국민의힘","conservative",22,0.763964235782623,0.48364442969504
"HE08888N","김기웅","국민의힘","conservative",22,0.649127960205078,0.409611591497315
"5K93695T","김승수","국민의힘","conservative",22,0.847437858581543,0.537458341539275
"HRG9655C","김희정","국민의힘","conservative",22,0.833911955356598,0.528738440097903
"OSV9142K","이만희","국민의힘","conservative",22,0.716137170791626,0.452811199113998
"PFG2137X","정희용","국민의힘","conservative",22,0.683948993682861,0.432060072383458
"L2I9861C","강대식","국민의힘","conservative",22,0.825065076351166,0.523035019652839
"9901388T","강명구","국민의힘","conservative",22,0.59684407711029,0.375905132122539
"GX22581L","강민국","국민의힘","conservative",22,0.806622087955475,0.511145163691264
"42K7317Y","강승규","국민의힘","conservative",22,0.719769418239594,0.455152842347001
"HS39431V","고동진","국민의힘","conservative",22,0.77031934261322,0.487741450373851
"REG96285","곽규택","국민의힘","conservative",22,0.72342199087143,0.457507588852826
"LYY5513O","권영진","국민의힘","conservative",22,0.54114156961441,0.339994748370452
"ANS8383S","김대식","국민의힘","conservative",22,0.680792570114136,0.430025184068143
"LH97552Q","김도읍","국민의힘","conservative",22,0.728916168212891,0.461049584098704
"3BC6890E","김미애","국민의힘","conservative",22,0.626171767711639,0.394812155727083
"TCP9838Y","김민전","국민의힘","conservative",22,0.908896625041962,0.577079679747196
"VDN5593C","김상욱","더불어민주당","liberal",22,-0.38774448633194,-0.258841035341132
"1Y73132H","김상훈","국민의힘","conservative",22,0.625407576560974,0.394319495724616
"JNL7001A","김선교","국민의힘","conservative",22,0.972849011421204,0.61830860892799
"9D939735","김성원","국민의힘","conservative",22,0.786086797714233,0.497906439149501
"CNZ51556","김예지","국민의힘","conservative",22,0.457917273044586,0.286341572567892
"EPI69383","김용태","국민의힘","conservative",22,0.677483379840851,0.42789180986356
"LCZ1711I","김위상","국민의힘","conservative",22,0.604452073574066,0.380809867741827
"L5P27909","김은혜","국민의힘","conservative",22,0.766942203044891,0.485564270506463
"E1J8836Y","김정재","국민의힘","conservative",22,0.749302625656128,0.474192358868518
"N378078V","김종양","국민의힘","conservative",22,0.60328197479248,0.380055526543135
