"member_id","member_name","party","party_bloc","term","wnom_1d","wnom_2d"
"W168182V","김관영","무소속","independent",20,-0.16515251994133,-0.0490738041698933
"LH97552Q","김도읍","국민의힘","conservative",20,0.488886684179306,0.0778608545660973
"0W194007","김영주","국민의힘","conservative",20,-0.273190557956696,-0.165484771132469
"1MU99298","김철민","더불어민주당","liberal",20,-0.199431762099266,-0.0515216067433357
"1WE5693J","김태년","더불어민주당","liberal",20,-0.251619100570679,0.0759831815958023
"09I2323E","김한정","더불어민주당","liberal",20,-0.293996870517731,0.00295664020814002
"SQ36001H","송기헌","더불어민주당","liberal",20,-0.403562873601913,0.681891083717346
"YOG1280B","안철수","국민의힘","conservative",20,0.0336921215057373,-0.163166284561157
"Q6G2914I","윤종필","미래한국당","conservative",20,0.587202608585358,0.553760945796967
"DKB8522X","정인화","무소속","independent",20,-0.125735342502594,-0.237225249409676
"AFQ26679","주광덕","미래통합당","conservative",20,0.308165371417999,0.3255615234375
"XQ98168F","강길부","무소속","independent",20,0.0459040217101574,0.110413961112499
"60490713","강병원","더불어민주당","liberal",20,-0.222372204065323,0.0641540810465813
"IH436704","강석진","미래통합당","conservative",20,0.285831570625305,0.44447323679924
"9WQ7845Z","강효상","미래통합당","conservative",20,0.766347527503967,0.338798224925995
"TRE2429O","강훈식","더불어민주당","liberal",20,-0.453079134225845,0.331674039363861
"6V37131U","고용진","더불어민주당","liberal",20,-0.157272577285767,0.0274708122014999
"Q6A9034Q","곽대훈","무소속","independent",20,0.676574170589447,-0.736374497413635
"RH454994","권미혁","더불어민주당","liberal",20,-0.479862451553345,0.470194578170776
"C7E79345","권칠승","더불어민주당","liberal",20,-0.268931180238724,0.341933637857437
"B7R2742J","기동민","더불어민주당","liberal",20,-0.255719095468521,0.169996917247772
"ZKU88693","김경협","더불어민주당","liberal",20,-0.559587478637695,0.429144114255905
"OC037566","김규환","미래한국당","conservative",20,0.511062324047089,-0.138810157775879
"DCR84445","김동철","민생당","liberal_minor",20,0.0318118371069431,-0.327885091304779
"NTT8182Q","김민기","더불어민주당","liberal",20,-0.492212116718292,-0.440379470586777
"QB390802","김병관","더불어민주당","liberal",20,-0.383285462856293,0.0016797297867015
"GFF1986K","김병욱","더불어민주당","liberal",20,-0.239610329270363,0.0610304325819016
"DTG4846A","김선동","미래통합당","conservative",20,0.490612417459488,-0.0621315389871597
"RCF90176","김성식","무소속","independent",20,-0.142454698681831,-0.328879952430725
"5K343700","김수민","민생당","liberal_minor",20,0.0223182495683432,0.234766557812691
"8WC7967F","김승희","미래한국당","conservative",20,0.663320660591125,0.0320201031863689
"5765663F","김영진","더불어민주당","liberal",20,-0.191238507628441,0.0220071896910667
"7BM2933Y","김영호","더불어민주당","liberal",20,-0.448378920555115,0.368646830320358
"6RP89579","김정우","더불어민주당","liberal",20,-0.233145162463188,0.0753812864422798
"I0F2578R","김종대","정의당","progressive",20,-0.863533079624176,-0.423268347978592
"HTK5293K","김종회","무소속","independent",20,-0.177923411130905,-0.258530497550964
"A935446Z","김종훈","민중당","independent",20,-0.91837865114212,-0.39570289850235
"SY09851R","김중로","민생당","liberal_minor",20,0.151874825358391,0.205905601382256
"N6C1899K","김진태","미래통합당","conservative",20,0.720260322093964,0.693703889846802
"YBM9779M","김한표","미래통합당","conservative",20,0.311601608991623,0.198034912347794
"CXA6162I","김현아","미래통합당","conservative",20,0.45588219165802,-0.273915588855743
"WV97281W","문진국","미래한국당","conservative",20,0.228112250566483,0.361284852027893
"Y3E8697I","민경욱","미래통합당","conservative",20,0.487427175045013,0.486496239900589
"EUR98126","박맹우","미래한국당","conservative",20,0.34841388463974,0.182570561766624
"YLM92014","박순자","미래통합당","conservative",20,-0.0168350376188755,-0.033189419656992
"A3H7195R","박완주","무소속","independent",20,-0.252228915691376,-0.0392991937696934
"IQ54138I","박인숙","미래통합당","conservative",20,0.47676220536232,-0.425216794013977
"XT18076X","박주선","민생당","liberal_minor",20,-0.252081453800201,0.355131536722183
"UDB4825U","박주현","민생당","liberal_minor",20,-0.555787980556488,-0.248108819127083
"8EL9225R","박준영","민주평화당","independent",20,-0.36901068687439,-0.0159582626074553
"BT62420K","박찬대","더불어민주당","liberal",20,-0.333940923213959,-0.439063251018524
"9CR4440H","배덕광","자유한국당","conservative",20,0.468810170888901,-0.158017724752426
"8DK7238W","백재현","더불어민주당","liberal",20,-0.358486175537109,0.194856494665146
"TKJ4800F","서영교","더불어민주당","liberal",20,-0.288849085569382,0.143356561660767
"7XY7109I","성일종","국민의힘","conservative",20,0.479638248682022,0.669530510902405
"ZDR63255","소병훈","더불어민주당","liberal",20,-0.396101415157318,0.281662195920944
"ZBX31520","손혜원","열린민주당","liberal_minor",20,-0.5337153673172,-0.0883698686957359
"CNW5754J","송석준","국민의힘","conservative",20,0.338822811841965,-0.2612144947052
"FGX4881A","심재철","미래통합당","conservative",20,0.461816400289536,0.00671580014750361
"TST4507I","안규백","더불어민주당","liberal",20,-0.294784665107727,0.122466742992401
"XEF29171","안호영","더불어민주당","liberal",20,-0.185266777873039,0.0498839356005192
"B6F5266B","엄용수","자유한국당","conservative",20,0.492442637681961,0.37008661031723
"6DG91769","원혜영","더불어민주당","liberal",20,-0.226237833499908,-0.144592508673668
"RQQ3807K","위성곤","더불어민주당","liberal",20,-0.496731668710709,0.181909278035164
"GX38539O","유동수","더불어민주당","liberal",20,-0.223613753914833,0.362455666065216
"I7Z3068X","유성엽","민생당","liberal_minor",20,-0.199158683419228,-0.30383837223053
"8X46899U","윤소하","정의당","progressive",20,-0.871887266635895,-0.489706724882126
"U9G5099O","윤영일","민생당","liberal_minor",20,-0.138239905238152,-0.194850221276283
"I7R13867","이개호","더불어민주당","liberal",20,-0.277634382247925,0.178061798214912
"OQO34632","이동섭","민생당","liberal_minor",20,-0.0667383819818497,0.0836242437362671
"X9Y63914","이용주","무소속","independent",20,-0.242625027894974,-0.0745565518736839
"3ZR4438W","이인영","더불어민주당","liberal",20,-0.444072008132935,0.424231141805649
"2SE64657","이장우","미래통합당","conservative",20,0.532267570495605,-0.77653968334198
"UQ282145","이재정","더불어민주당","liberal",20,-0.562840461730957,-0.538927555084229
"7AN97172","이정현","무소속","independent",20,0.198628261685371,0.328894197940826
"2XI97689","이종구","미래통합당","conservative",20,0.498731851577759,0.4017353951931
"11N7618M","이종명","미래한국당","conservative",20,0.397325217723846,-0.174402490258217
"8IN46764","이주영","미래통합당","conservative",20,0.371208280324936,0.0924778655171394
"0ID22746","이진복","미래통합당","conservative",20,0.596253156661987,0.254853904247284
"LSK9789D","이철희","더불어민주당","liberal",20,-0.29217666387558,-0.255104124546051
"K5F2023J","이학영","더불어민주당","liberal",20,-0.368055880069733,0.185256153345108
"EH27538E","임이자","국민의힘","conservative",20,0.281023383140564,0.613334476947784
"V8I36226","장병완","민생당","liberal_minor",20,-0.162798419594765,-0.334274291992188
"9YO73104","전재수","더불어민주당","liberal",20,-0.343500852584839,0.115496702492237
"QZF33498","전희경","미래통합당","conservative",20,0.895599603652954,-0.444860935211182
"0E97245Y","정양석","미래통합당","conservative",20,0.318613469600677,-0.218200013041496
"8KB8281W","제윤경","더불어민주당","liberal",20,-0.406412392854691,0.00627485243603587
"5KV82250","조경태","국민의힘","conservative",20,0.519393563270569,-0.224563226103783
"D397960C","조훈현","미래한국당","conservative",20,0.402339577674866,0.409979850053787
"ZJI5740K","최운열","더불어민주당","liberal",20,-0.258775621652603,0.257173895835876
"EX94352K","표창원","더불어민주당","liberal",20,-0.282749325037003,0.109075874090195
"1KD95875","함진규","미래통합당","conservative",20,0.26279154419899,0.497669845819473
"KR14136C","홍영표","새로운미래","centrist",20,-0.276458263397217,-0.103846743702888
"0VU8517U","황희","더불어민주당","liberal",20,-0.300057083368301,0.161204323172569
"MHK9919B","곽상도","무소속","independent",20,0.869097113609314,0.494641542434692
"YKW37422","권은희","국민의힘","conservative",20,-0.101612724363804,0.640735149383545
"PP08673W","김경수","더불어민주당","liberal",20,-0.242430448532104,0.0520360209047794
"YVN3115U","김경진","무소속","independent",20,-0.23053389787674,-0.241365015506744
"3NM5411H","김광수","무소속","independent",20,-0.518548488616943,-0.39987850189209
"NNP30098","김기선","미래한국당","conservative",20,0.650897800922394,-0.504453361034393
"9EA39580","김명연","미래통합당","conservative",20,0.420007020235062,-0.0648526772856712
"8Q88373R","김병기","무소속","independent",20,-0.345233172178268,-0.327693253755569
"1Y73132H","김상훈","국민의힘","conservative",20,0.421826750040054,0.511754751205444
"GXT11570","김성수","더불어민주당","liberal",20,-0.386518746614456,0.110531158745289
"9D939735","김성원","국민의힘","conservative",20,0.282081544399261,0.0570252537727356
"BQS2021C","김성태","미래통합당","conservative",20,0.185148194432259,0.233908727765083
"7KD2317D","김순례","미래한국당","conservative",20,0.518781661987305,-0.740488171577454
"06X3845L","김종석","미래한국당","conservative",20,0.462850987911224,0.0823037922382355
"6QU2958D","김해영","더불어민주당","liberal",20,-0.170193910598755,-0.0462839864194393
"MPV9321A","김현권","더불어민주당","liberal",20,-0.480117321014404,0.051676195114851
"GN240959","노회찬","정의당","progressive",20,-0.678304076194763,-0.734781444072723
"TGL10010","문미옥","더불어민주당","liberal",20,-0.410591185092926,0.736201465129852
"JMD3241I","박경미","더불어민주당","liberal",20,-0.35276985168457,0.152002617716789
"24E9427D","박남춘","더불어민주당","liberal",20,-0.237465783953667,-0.0431609749794006
"MC32279F","박선숙","민생당","liberal_minor",20,-0.260688364505768,-0.0834359973669052
"QUO78839","박재호","더불어민주당","liberal",20,-0.422876745462418,0.502927005290985
"4019850M","박정","더불어민주당","liberal",20,-0.380614936351776,0.431861072778702
"6AU2417B","박주민","더불어민주당","liberal",20,-0.27748253941536,0.0817456096410751
"8BF5855P","박지원","더불어민주당","liberal",20,-0.122671164572239,-0.19669882953167
"S824682L","박홍근","더불어민주당","liberal",20,-0.441649228334427,0.0522315129637718
"HSS7466Y","백혜련","더불어민주당","liberal",20,-0.310191452503204,-0.386838614940643
"6N28669V","서형수","더불어민주당","liberal",20,-0.419115602970123,0.230687946081161
"PAO22428","송영길","더불어민주당","liberal",20,-0.369006961584091,0.079450361430645
"3249208I","송옥주","더불어민주당","liberal",20,-0.329625397920609,0.0163252279162407
"1PZ8289D","송희경","미래한국당","conservative",20,0.322346061468124,-0.0401714667677879
"G1570880","신동근","더불어민주당","liberal",20,-0.425727665424347,0.080208994448185
"HE838063","신보라","미래통합당","conservative",20,0.437552809715271,0.50326007604599
"ZA54991S","안민석","더불어민주당","liberal",20,-0.20273768901825,-0.013197754509747
"A486635H","안상수","미래통합당","conservative",20,0.553018748760223,0.0640018805861473
"TIS61927","양승조","더불어민주당","liberal",20,-0.146765530109406,-0.182155594229698
"SSF6805Q","염동열","미래한국당","conservative",20,0.341790229082108,0.359960794448853
"M6K7940A","오세정","바른미래당","independent",20,0.0583516769111156,-0.398458331823349
"21N57758","오영훈","더불어민주당","liberal",20,-0.320462316274643,0.102398954331875
"5CO4531H","유은혜","더불어민주당","liberal",20,-0.459333598613739,0.307527601718903
"3TP65086","윤종오","진보당","progressive",20,-0.715468108654022,-0.653030157089233
"8X15119P","윤한홍","국민의힘","conservative",20,0.94859790802002,0.24016909301281
"M0A1658U","윤호중","더불어민주당","liberal",20,-0.220639571547508,-0.0133449425920844
"DBA1057Z","이용호","국민의힘","conservative",20,-0.349616020917892,-0.382792264223099
"16D7652C","이원욱","개혁신당","centrist",20,-0.35269421339035,0.399925857782364
"WDS6044S","이채익","국민의힘","conservative",20,0.35764354467392,0.0505335256457329
"TZP9391O","이철규","국민의힘","conservative",20,0.474736750125885,0.0390386544167995
"QTW6852F","이태규","국민의힘","conservative",20,0.297571629285812,0.105232506990433
"EVH1507C","이헌승","국민의힘","conservative",20,0.500596940517426,0.00703369174152613
"MBS2896E","이현재","무소속","independent",20,0.631580829620361,0.0848764777183533
"UM51067K","인재근","더불어민주당","liberal",20,-0.387031555175781,0.119037814438343
"E6U4345C","임종성","더불어민주당","liberal",20,-0.367964118719101,-0.541145861148834
"0AI7568W","장정숙","민생당","liberal_minor",20,-0.451794505119324,-0.304040044546127
"ARP89147","정동영","더불어민주당","liberal",20,-0.250620603561401,-0.187153056263924
"DCN7433W","정세균","더불어민주당","liberal",20,-0.178524419665337,-0.0787404105067253
"0GF6251P","정유섭","미래통합당","conservative",20,0.446357905864716,0.66724044084549
"FYI20317","조승래","더불어민주당","liberal",20,-0.442970782518387,0.322319895029068
"IN328264","조정식","더불어민주당","liberal",20,-0.198151156306267,0.0421207994222641
"GDN7894V","채이배","민생당","liberal_minor",20,0.271734297275543,-0.962372303009033
"O8E1566L","최도자","민생당","liberal_minor",20,-0.249712646007538,-0.285609722137451
"16I8621J","최연혜","미래통합당","conservative",20,0.635114908218384,-0.536494553089142
"GW55008L","홍의락","더불어민주당","liberal",20,-0.501348733901978,-0.0797602832317352
"C7Z8238W","황영철","자유한국당","conservative",20,0.136272475123405,0.0220169723033905
"23D73143","경대수","미래통합당","conservative",20,0.425696849822998,0.443489223718643
"GDG1847Z","권성동","국민의힘","conservative",20,0.78983461856842,0.43005633354187
"CI15627C","김두관","더불어민주당","liberal",20,-0.455264389514923,-0.258869975805283
"SNJ6318D","김무성","미래통합당","conservative",20,0.735630691051483,0.67738276720047
"ZL32287Z","김삼화","민생당","liberal_minor",20,0.0504592508077621,0.288303166627884
"UGH6481E","김상희","더불어민주당","liberal",20,-0.491442829370499,0.189817026257515
"ZYP7962W","김석기","국민의힘","conservative",20,0.335840106010437,-0.103912651538849
"PLR62452","김영우","미래통합당","conservative",20,0.292557895183563,-0.0489883981645107
"E1J8836Y","김정재","국민의힘","conservative",20,0.422461837530136,0.398507386445999
"Q9H5708M","김진표","무소속","independent",20,-0.187813445925713,-0.15520490705967
"IYD4143Y","문희상","무소속","independent",20,-0.158716291189194,-0.0396061390638351
"O6D8329R","민홍철","더불어민주당","liberal",20,-0.32905501127243,0.209455698728561
"OTE19384","박명재","미래통합당","conservative",20,0.810204744338989,0.404177188873291
"7R156073","박범계","더불어민주당","liberal",20,-0.326115608215332,0.090115025639534
"D0C85236","박완수","국민의힘","conservative",20,0.58014565706253,0.584180951118469
"PEP6922S","박용진","더불어민주당","liberal",20,-0.447745501995087,-0.265616595745087
"OW53107J","설훈","새로운미래","centrist",20,-0.465339750051498,0.0648111179471016
"MTK2954E","신용현","민생당","liberal_minor",20,0.067322701215744,0.281250357627869
"WYC63862","신창현","더불어민주당","liberal",20,-0.290523380041122,0.197919324040413
"VXQ28579","심재권","더불어민주당","liberal",20,-0.273086369037628,-0.0926011651754379
"QKY38290","여상규","미래한국당","conservative",20,0.500872373580933,0.297229915857315
"TZD17894","원유철","미래한국당","conservative",20,0.273738712072372,0.410509586334229
"I5V5327I","유민봉","미래통합당","conservative",20,0.40734338760376,0.528671264648438
"SEK1881Q","유재중","미래통합당","conservative",20,0.75285542011261,0.578951001167297
"JMY9959W","윤관석","무소속","independent",20,-0.257763057947159,0.102943018078804
"OSV9142K","이만희","국민의힘","conservative",20,0.44276225566864,0.137638464570045
"6YT83269","이명수","국민의힘","conservative",20,0.250044763088226,0.0170004907995462
"ZYH1940A","이상민","국민의힘","conservative",20,-0.366243600845337,0.0512434281408787
"8WV8289I","이완영","자유한국당","conservative",20,0.347176909446716,0.305185824632645
"ABT2266H","이용득","더불어민주당","liberal",20,-0.413740694522858,-0.194825351238251
"0582116P","이우현","자유한국당","conservative",20,0.437820583581924,0.0937810689210892
"DVD2735W","이은권","미래통합당","conservative",20,0.729467213153839,0.120525933802128
"WDR7061Y","이종걸","더불어민주당","liberal",20,-0.416638314723969,-0.0879902243614197
"HSW1214Q","이종배","국민의힘","conservative",20,0.44488850235939,0.173321083188057
"BWD92364","이찬열","미래통합당","conservative",20,-0.226841703057289,-0.4301917552948
"V2R7430Z","이춘석","무소속","independent",20,-0.386144608259201,0.105794668197632
"WNN9272X","장석춘","미래한국당","conservative",20,0.469200700521469,-0.131419017910957
"CZB4125D","장제원","국민의힘","conservative",20,0.22738941013813,0.17779603600502
"BM63269Y","전해철","더불어민주당","liberal",20,-0.223400950431824,0.082575373351574
"V429892C","정성호","더불어민주당","liberal",20,-0.204609528183937,-0.0222504027187824
"ZGA4092Y","정용기","미래통합당","conservative",20,0.370760083198547,-0.394159644842148
"IWK63872","조배숙","국민의힘","conservative",20,-0.0592435412108898,-0.213586121797562
"CDL93608","조응천","개혁신당","centrist",20,-0.229559883475304,-0.589102208614349
"5HG31863","지상욱","미래통합당","conservative",20,0.24189493060112,0.17062446475029
"IDV9108J","진영","더불어민주당","liberal",20,-0.257526904344559,0.0124595463275909
"LPB30152","최인호","더불어민주당","liberal",20,-0.185015171766281,-0.0549638718366623
"GD131760","홍문표","국민의힘","conservative",20,0.278932869434357,0.3402439057827
"R365233W","홍철호","미래통합당","conservative",20,0.276387363672256,-0.206231504678726
"JOY4394O","황주홍","민생당","liberal_minor",20,-0.158780828118324,-0.466449737548828
"8I61593E","강석호","미래통합당","conservative",20,0.647408425807953,0.621815860271454
"QZR19240","금태섭","더불어민주당","liberal",20,-0.238277614116669,0.261049211025238
"MGE7194M","김광림","미래통합당","conservative",20,0.643961071968079,-0.0140304667875171
"UIZ3103R","김부겸","더불어민주당","liberal",20,-0.334854632616043,0.107988581061363
"2WQ6656P","김세연","미래통합당","conservative",20,0.214328691363335,-0.315295845270157
"TWL5801D","김영춘","더불어민주당","liberal",20,-0.420909523963928,0.203929141163826
"AMF4093D","김용태","미래통합당","conservative",20,0.796136677265167,-0.276876926422119
"M3Z17237","김재경","미래통합당","conservative",20,0.290430903434753,0.188309952616692
"M2Q9024I","김종민","무소속","independent",20,-0.345680415630341,0.585932433605194
"9XB6464U","김현미","더불어민주당","liberal",20,-0.194269627332687,-0.0362309589982033
"0827740Q","노웅래","더불어민주당","liberal",20,-0.349005609750748,0.13513171672821
"J2O8643H","도종환","더불어민주당","liberal",20,-0.469417452812195,0.0853197053074837
"39P2522W","민병두","무소속","independent",20,-0.407072365283966,0.273723810911179
"K3W33496","박광온","더불어민주당","liberal",20,-0.334389626979828,0.156181544065475
"W4X85128","박대출","국민의힘","conservative",20,0.926253020763397,-0.347894459962845
"N4R2421C","박덕흠","국민의힘","conservative",20,0.406014800071716,0.538179755210876
"BLC8630L","박병석","더불어민주당","liberal",20,-0.196231976151466,-0.0976225808262825
"8T51904N","박찬우","자유한국당","conservative",20,0.518487811088562,0.54387503862381
"O0G3169T","백승주","미래한국당","conservative",20,0.468869507312775,0.625879228115082
"4Y54669I","서청원","우리공화당","independent",20,0.182221040129662,0.174786284565926
"A8O42480","손금주","더불어민주당","liberal",20,-0.11752538383007,-0.173954740166664
"7BV5480O","송기석","국민의당","independent",20,0.00497114099562168,-0.376487284898758
"BN49469V","신경민","더불어민주당","liberal",20,-0.404996603727341,0.0432752147316933
"8FB1535Y","어기구","더불어민주당","liberal",20,-0.275308310985565,0.0684044435620308
"H337332S","오신환","미래통합당","conservative",20,0.226854920387268,0.374958246946335
"SVH30067","오제세","더불어민주당","liberal",20,-0.239071726799011,-0.0303007680922747
"V0O5343U","우상호","더불어민주당","liberal",20,-0.375043272972107,-0.234009981155396
"LDY9563L","윤상직","미래통합당","conservative",20,0.703400194644928,0.163098111748695
"ZRF3039U","윤재옥","국민의힘","conservative",20,0.396811425685883,0.419322997331619
"JWW6081H","이상돈","민생당","liberal_minor",20,-0.126611605286598,-0.67900025844574
"S9U45255","이양수","국민의힘","conservative",20,0.409765839576721,0.123854093253613
"IQN7588X","이은재","무소속","independent",20,0.466348379850388,0.108698181807995
"IUE5875N","이정미","정의당","progressive",20,-0.893274009227753,-0.44951257109642
"NS06841K","이철우","자유한국당","conservative",20,0.234078645706177,0.14959491789341
"BTP28870","이훈","더불어민주당","liberal",20,-0.567756116390228,0.738265097141266
"25G2571T","전현희","더불어민주당","liberal",20,-0.236187845468521,0.0362457521259785
"N9X9673B","전혜숙","무소속","independent",20,-0.311714380979538,-0.0748795941472054
"CYD5815E","정갑윤","미래통합당","conservative",20,0.52832442522049,0.471036374568939
"P303213F","정병국","미래통합당","conservative",20,0.328343212604523,0.197177872061729
"VHK3402G","정우택","국민의힘","conservative",20,0.511342227458954,0.222376152873039
"NZF1659U","정운천","국민의힘","conservative",20,0.216875866055489,-0.00820092391222715
"9S468336","정재호","더불어민주당","liberal",20,-0.400346845388412,-0.171538859605789
"CJX51868","정종섭","미래통합당","conservative",20,0.681643545627594,0.20781709253788
"NQR1206Q","정진석","국민의힘","conservative",20,0.549959242343903,0.248243004083633
"MD083627","정춘숙","더불어민주당","liberal",20,-0.405607402324677,-0.159000411629677
"GCA42857","주승용","민생당","liberal_minor",20,-0.0824320092797279,-0.0292227622121572
"68P7228G","진선미","더불어민주당","liberal",20,-0.252238839864731,-0.013861115090549
"U013741R","최명길","국민의당","independent",20,-0.551003575325012,0.422891646623611
"G152611B","추경호","국민의힘","conservative",20,0.815431475639343,0.578853607177734
"URV1689Q","추미애","더불어민주당","liberal",20,-0.315612107515335,-0.0839794427156448
"XTB3104O","추혜선","정의당","progressive",20,-0.919296503067017,-0.393565684556961
"I0S53762","하태경","국민의힘","conservative",20,0.18240025639534,0.377433061599731
"XPP2564T","한정애","더불어민주당","liberal",20,-0.515787482261658,0.412071287631989
"FRN1867O","홍익표","더불어민주당","liberal",20,-0.445608347654343,0.322078883647919
"MO52543L","변재일","더불어민주당","liberal",20,-0.388336420059204,0.0837401449680328
"71M8132V","신상진","미래통합당","conservative",20,0.553646087646484,-0.117977179586887
"SU53086M","심상정","정의당","progressive",20,-0.905101597309113,-0.425195306539536
"CAL85655","유기준","미래통합당","conservative",20,0.363551259040833,0.516145467758179
"9BE5694R","유승희","더불어민주당","liberal",20,-0.376003861427307,0.16067510843277
"MRK4871S","유의동","국민의힘","conservative",20,0.221716940402985,-0.0835591554641724
"06571503","정태옥","무소속","independent",20,0.53504204750061,0.469559282064438
"VNF2868Z","조원진","우리공화당","independent",20,0.800645530223846,-0.599138259887695
"8SV6917G","주호영","국민의힘","conservative",20,0.8063143491745,0.388069003820419
"TO79481Z","최교일","미래통합당","conservative",20,0.322097271680832,0.182592734694481
"PAB29217","김성찬","미래한국당","conservative",20,0.435221970081329,0.295820534229279
"64G6894C","김정훈","미래한국당","conservative",20,0.237293750047684,-0.0585658736526966
"04T3751T","남인순","더불어민주당","liberal",20,-0.42437019944191,0.33543199300766
"XBT9550Q","우원식","무소속","independent",20,-0.445007801055908,0.105199843645096
"PWU27609","유승민","미래통합당","conservative",20,0.032965499907732,0.0736730471253395
"0135473I","이군현","자유한국당","conservative",20,0.410093188285828,0.342209339141846
"JG77046J","이언주","더불어민주당","liberal",20,-0.0806003287434578,0.539117872714996
"AJV31724","이학재","미래통합당","conservative",20,0.531411826610565,-0.743473827838898
"LCJ77278","이혜훈","미래통합당","conservative",20,0.11849807202816,0.303880900144577
"T2K9554I","홍문종","친박신당","independent",20,0.706708550453186,-0.70750480890274
"06L2365K","홍일표","미래통합당","conservative",20,0.621290266513824,-0.591579616069794
"TOU1222X","강창일","더불어민주당","liberal",20,-0.360880136489868,-0.0481569319963455
"O149331C","권석창","자유한국당","conservative",20,0.328967750072479,-0.552202463150024
"DAN6731C","박성중","국민의힘","conservative",20,0.895780205726624,-0.444497406482697
"F5U2979W","김학용","국민의힘","conservative",20,0.428047776222229,0.124068886041641
"S8431719","박영선","더불어민주당","liberal",20,-0.483397722244263,-0.125848829746246
"9VR65006","윤영석","국민의힘","conservative",20,0.680538058280945,0.732712805271149
"9ZP9014Q","이해찬","더불어민주당","liberal",20,-0.327552258968353,0.0582232140004635
"ZX71333R","한선교","미래한국당","conservative",20,0.667940735816956,0.716464996337891
"KA04352K","최경환","민생당","liberal_minor",20,-0.363755404949188,-0.373110413551331
"MSY7784L","윤상현","국민의힘","conservative",20,0.356307357549667,0.625958561897278
"3SP89633","천정배","민생당","liberal_minor",20,-0.386487454175949,-0.444180846214294
"SLW27496","나경원","국민의힘","conservative",20,0.63099193572998,0.543355762958527
"GMK1374L","이석현","더불어민주당","liberal",20,-0.227003261446953,0.103708550333977
"O7R5461J","윤후덕","더불어민주당","liberal",20,-0.417378067970276,0.376045405864716
"TVF3669B","김태흠","국민의힘","conservative",20,0.511311709880829,-0.169178694486618
"9414335X","심기준","더불어민주당","liberal",20,-0.294154286384583,0.330990761518478
"QZU9232M","김재원","미래통합당","conservative",20,0.70828515291214,0.705926418304443
"R7N74579","이수혁","더불어민주당","liberal",20,-0.2210284024477,0.0538802742958069
"6EN68926","송언석","국민의힘","conservative",20,0.465288043022156,0.885159373283386
"9FL71418","이규희","더불어민주당","liberal",20,-0.270923018455505,0.0666435956954956
"WVU2479T","이상헌","무소속","independent",20,-0.24864886701107,0.0318038836121559
"FOK3459D","서삼석","더불어민주당","liberal",20,-0.274384647607803,0.0384168773889542
"RD42006Y","송갑석","더불어민주당","liberal",20,-0.452509790658951,0.290964245796204
"5DR6334X","윤일규","더불어민주당","liberal",20,-0.421630710363388,0.457132607698441
"7W35098M","윤준호","더불어민주당","liberal",20,-0.280170530080795,0.0460816211998463
"QXD2505Y","이후삼","더불어민주당","liberal",20,-0.323583692312241,0.19123038649559
"VE469451","최재성","더불어민주당","liberal",20,-0.289251536130905,0.0923960506916046
"XSP20229","김성환","더불어민주당","liberal",20,-0.353358447551727,0.300613820552826
"9LD2641Q","김정호","더불어민주당","liberal",20,-0.394406467676163,0.369125604629517
"FJK3396E","맹성규","더불어민주당","liberal",20,-0.269688367843628,-0.227117642760277
"BIR8594P","임재훈","민생당","liberal_minor",20,-0.472526848316193,-0.169668674468994
"B751170H","여영국","정의당","progressive",20,-0.887979745864868,-0.315120071172714
"LJK4960Z","정점식","국민의힘","conservative",20,0.260518968105316,0.675817847251892
"DQL3007B","정은혜","더불어민주당","liberal",20,-0.410509437322617,0.17664760351181
"14M56632","강기윤","국민의힘","conservative",21,0.457766562700272,0.21094599366188
"L2I9861C","강대식","국민의힘","conservative",21,0.628444314002991,0.201261326670647
"C7E79345","권칠승","더불어민주당","liberal",21,-0.344293564558029,-0.122976988554001
"1BX7234U","김경만","더불어민주당","liberal",21,-0.321884721517563,-0.287896662950516
"6399076T","김민철","더불어민주당","liberal",21,-0.31933668255806,-0.229825377464294
"GF286398","김병주","더불어민주당","liberal",21,-0.332886010408401,-0.156176030635834
"ZYP7962W","김석기","국민의힘","conservative",21,0.415518164634705,-0.0115483049303293
"JNL7001A","김선교","국민의힘","conservative",21,0.547404229640961,0.332108855247498
"XSP20229","김성환","더불어민주당","liberal",21,-0.352128922939301,-0.142731457948685
"0W194007","김영주","국민의힘","conservative",21,-0.337206125259399,-0.281300514936447
"LNR7932L","김진애","열린민주당","liberal_minor",21,-0.970587909221649,-0.240746960043907
"Q9H5708M","김진표","무소속","independent",21,-0.33305698633194,-0.218010425567627
"09I2323E","김한정","더불어민주당","liberal",21,-0.375341892242432,-0.110518485307693
"DAN6731C","박성중","국민의힘","conservative",21,0.99319976568222,0.116422757506371
"FU87526G","박수영","국민의힘","conservative",21,0.637296497821808,0.00588940596207976
"40S1959J","박영순","새로운미래","centrist",21,-0.566535651683807,0.0373714454472065
"QKO6165V","박진","국민의힘","conservative",21,0.437278985977173,0.110680401325226
"A2V51235","배진교","정의당","progressive",21,-0.859378099441528,0.511340737342834
"CAA7713A","백종헌","국민의힘","conservative",21,0.308701038360596,0.0866917818784714
"XR24352K","서영석","더불어민주당","liberal",21,-0.355486065149307,-0.159872531890869
"MR210505","서일준","국민의힘","conservative",21,0.484345406293869,0.121257983148098
"AFH96856","신영대","더불어민주당","liberal",21,-0.371883243322372,-0.281672656536102
"TST4507I","안규백","더불어민주당","liberal",21,-0.372825592756271,-0.31670817732811
